OilLevel_cm,RUL_seconds
11.130170082713027,414
11.130170082713027,441
11.130170082713027,482
11.130170082713027,534
11.130170082713027,420
11.130170082713027,446
11.130170082713027,462
11.130170082713027,507
11.130170082713027,442
11.130170082713027,322
11.130170082713027,410
11.130170082713027,369
11.130170082713027,519
10.893586816875674,364
10.893586816875674,420
10.893586816875674,453
10.893586816875674,427
10.893586816875674,458
10.893586816875674,458
10.893586816875674,390
10.893586816875674,429
10.893586816875674,494
10.893586816875674,444
10.893586816875674,455
10.893586816875674,407
10.893586816875674,423
10.893586816875674,449
10.893586816875674,402
10.395331631972253,445
10.395331631972253,448
10.395331631972253,436
10.395331631972253,419
10.395331631972253,446
10.395331631972253,413
10.395331631972253,431
10.395331631972253,419
10.395331631972253,445
10.395331631972253,428
10.395331631972253,452
10.395331631972253,469
10.395331631972253,406
10.395331631972253,407
10.395331631972253,414
10.92987006620934,362
10.92987006620934,440
10.92987006620934,360
10.92987006620934,411
10.92987006620934,366
10.92987006620934,414
10.92987006620934,400
10.92987006620934,413
10.92987006620934,349
10.92987006620934,471
10.92987006620934,410
10.92987006620934,462
10.92987006620934,411
10.92987006620934,348
10.92987006620934,422
10.518405445836583,406
10.518405445836583,435
10.518405445836583,366
10.518405445836583,454
10.518405445836583,403
10.518405445836583,453
10.518405445836583,483
10.518405445836583,470
10.518405445836583,395
10.518405445836583,451
10.518405445836583,416
10.518405445836583,416
10.518405445836583,431
10.518405445836583,424
10.518405445836583,34
11.431936710225164,474
11.431936710225164,359
11.431936710225164,456
11.431936710225164,440
,416
11.431936710225164,389
11.431936710225164,446
11.431936710225164,414
11.431936710225164,384
11.431936710225164,429
11.431936710225164,414
11.431936710225164,418
11.431936710225164,441
11.431936710225164,79
11.431936710225164,346
12.232159797311128,409
12.232159797311128,396
12.232159797311128,447
12.232159797311128,361
12.232159797311128,422
12.232159797311128,483
12.232159797311128,377
12.232159797311128,401
12.232159797311128,355
12.232159797311128,414
12.232159797311128,436
12.232159797311128,361
12.232159797311128,380
12.232159797311128,350
12.232159797311128,433
12.129346834507384,461
12.129346834507384,490
12.129346834507384,401
12.129346834507384,384
12.129346834507384,389
12.129346834507384,459
12.129346834507384,384
12.129346834507384,405
12.129346834507384,437
12.129346834507384,563
12.129346834507384,409
12.129346834507384,396
12.129346834507384,409
12.129346834507384,461
12.129346834507384,392
12.387019957745508,475
12.387019957745508,359
12.387019957745508,365
12.387019957745508,460
12.387019957745508,395
12.387019957745508,438
12.387019957745508,440
12.387019957745508,392
12.387019957745508,445
12.387019957745508,380
12.387019957745508,390
12.387019957745508,466
12.387019957745508,410
12.387019957745508,469
12.387019957745508,392
10.906638218292052,401
10.906638218292052,441
10.906638218292052,363
10.906638218292052,416
10.906638218292052,424
10.906638218292052,461
10.906638218292052,498
10.906638218292052,476
10.906638218292052,461
10.906638218292052,455
10.906638218292052,423
10.906638218292052,405
10.906638218292052,392
10.906638218292052,426
10.906638218292052,415
11.56492779251243,399
11.56492779251243,391
11.56492779251243,474
11.56492779251243,445
11.56492779251243,391
11.56492779251243,394
11.56492779251243,396
11.56492779251243,466
11.56492779251243,347
11.56492779251243,392
11.56492779251243,466
11.56492779251243,439
11.56492779251243,448
11.56492779251243,361
11.56492779251243,405
11.878833543611886,479
11.878833543611886,406
11.878833543611886,367
11.878833543611886,385
11.878833543611886,406
11.878833543611886,496
11.878833543611886,442
11.878833543611886,403
11.878833543611886,424
11.878833543611886,441
11.878833543611886,440
11.878833543611886,411
11.878833543611886,422
11.878833543611886,394
11.878833543611886,481
11.407321136839606,386
11.407321136839606,423
11.407321136839606,384
11.407321136839606,479
11.407321136839606,447
11.407321136839606,415
11.407321136839606,396
11.407321136839606,429
11.407321136839606,491
11.407321136839606,497
11.407321136839606,459
11.407321136839606,397
11.407321136839606,399
11.407321136839606,439
11.407321136839606,486
9.41379032925081,438
9.41379032925081,457
9.41379032925081,404
9.41379032925081,399
9.41379032925081,392
9.41379032925081,435
9.41379032925081,445
9.41379032925081,439
9.41379032925081,495
9.41379032925081,426
9.41379032925081,426
9.41379032925081,341
9.41379032925081,365
9.41379032925081,452
9.41379032925081,413
10.685918662642132,410
10.685918662642132,393
10.685918662642132,384
10.685918662642132,403
10.685918662642132,462
10.685918662642132,471
10.685918662642132,415
10.685918662642132,434
10.685918662642132,487
10.685918662642132,429
10.685918662642132,401
10.685918662642132,426
10.685918662642132,431
10.685918662642132,398
10.685918662642132,421
11.505613018550047,420
11.505613018550047,377
11.505613018550047,385
11.505613018550047,385
11.505613018550047,397
11.505613018550047,439
11.505613018550047,496
11.505613018550047,420
11.505613018550047,398
11.505613018550047,405
11.505613018550047,354
11.505613018550047,397
11.505613018550047,463
11.505613018550047,376
11.505613018550047,429
13.193636288542146,379
13.193636288542146,421
13.193636288542146,426
13.193636288542146,434
13.193636288542146,418
13.193636288542146,447
13.193636288542146,481
13.193636288542146,426
13.193636288542146,442
13.193636288542146,468
13.193636288542146,382
13.193636288542146,384
13.193636288542146,493
13.193636288542146,407
13.193636288542146,433
12.70255186906936,427
12.70255186906936,473
12.70255186906936,429
12.70255186906936,417
12.70255186906936,406
12.70255186906936,455
12.70255186906936,408
12.70255186906936,395
12.70255186906936,50
12.70255186906936,398
12.70255186906936,406
12.70255186906936,516
12.70255186906936,494
12.70255186906936,424
12.70255186906936,451
12.201029318873545,488
12.201029318873545,464
12.201029318873545,449
12.201029318873545,524
12.201029318873545,442
12.201029318873545,472
12.201029318873545,408
12.201029318873545,363
12.201029318873545,468
12.201029318873545,381
12.201029318873545,429
12.201029318873545,403
12.201029318873545,422
12.201029318873545,441
12.201029318873545,370
11.406138392250773,408
11.406138392250773,402
11.406138392250773,442
11.406138392250773,425
11.406138392250773,456
11.406138392250773,459
11.406138392250773,450
11.406138392250773,507
11.406138392250773,411
11.406138392250773,428
11.406138392250773,515
11.406138392250773,470
11.406138392250773,412
11.406138392250773,486
11.406138392250773,489
11.745294151667467,359
11.745294151667467,459
11.745294151667467,489
11.745294151667467,432
11.745294151667467,417
11.745294151667467,435
11.745294151667467,453
11.745294151667467,393
11.745294151667467,412
11.745294151667467,464
11.745294151667467,444
11.745294151667467,405
11.745294151667467,458
11.745294151667467,386
11.745294151667467,417
12.660342948230532,373
12.660342948230532,353
12.660342948230532,540
12.660342948230532,395
12.660342948230532,381
12.660342948230532,442
12.660342948230532,441
12.660342948230532,431
12.660342948230532,494
12.660342948230532,451
12.660342948230532,469
12.660342948230532,368
12.660342948230532,130
12.660342948230532,485
12.660342948230532,420
12.990896347897095,412
12.990896347897095,424
12.990896347897095,402
12.990896347897095,442
12.990896347897095,513
12.990896347897095,474
12.990896347897095,454
12.990896347897095,399
12.990896347897095,407
12.990896347897095,428
12.990896347897095,450
12.990896347897095,332
12.990896347897095,337
12.990896347897095,377
12.990896347897095,453
12.262517958263844,381
12.262517958263844,414
12.262517958263844,388
12.262517958263844,410
12.262517958263844,423
12.262517958263844,449
12.262517958263844,461
12.262517958263844,475
12.262517958263844,416
12.262517958263844,392
12.262517958263844,465
12.262517958263844,486
12.262517958263844,437
12.262517958263844,434
12.262517958263844,497
11.399762800136836,389
11.399762800136836,421
11.399762800136836,509
11.399762800136836,464
11.399762800136836,407
11.399762800136836,457
11.399762800136836,447
11.399762800136836,436
11.399762800136836,439
11.399762800136836,449
11.399762800136836,363
11.399762800136836,398
11.399762800136836,478
11.399762800136836,326
11.399762800136836,449
12.113978883874395,408
12.113978883874395,356
12.113978883874395,486
12.113978883874395,467
12.113978883874395,352
12.113978883874395,382
12.113978883874395,437
12.113978883874395,489
12.113978883874395,412
12.113978883874395,375
12.113978883874395,425
12.113978883874395,454
12.113978883874395,416
12.113978883874395,445
12.113978883874395,380
13.513319494321149,397
13.513319494321149,438
13.513319494321149,418
13.513319494321149,427
13.513319494321149,427
13.513319494321149,461
13.513319494321149,529
13.513319494321149,497
13.513319494321149,420
13.513319494321149,485
13.513319494321149,498
13.513319494321149,356
13.513319494321149,442
13.513319494321149,445
13.513319494321149,455
12.207752524283078,464
12.207752524283078,406
12.207752524283078,411
12.207752524283078,486
12.207752524283078,408
12.207752524283078,365
12.207752524283078,377
12.207752524283078,428
12.207752524283078,471
12.207752524283078,450
12.207752524283078,432
12.207752524283078,462
12.207752524283078,443
12.207752524283078,60
12.207752524283078,441
12.543350692426474,376
12.543350692426474,442
12.543350692426474,413
12.543350692426474,424
12.543350692426474,416
12.543350692426474,426
12.543350692426474,451
12.543350692426474,400
12.543350692426474,453
12.543350692426474,369
12.543350692426474,405
12.543350692426474,439
12.543350692426474,381
12.543350692426474,425
12.543350692426474,443
12.902975611691314,467
12.902975611691314,458
12.902975611691314,465
12.902975611691314,400
12.902975611691314,438
12.902975611691314,430
12.902975611691314,387
12.902975611691314,435
12.902975611691314,450
12.902975611691314,436
12.902975611691314,427
12.902975611691314,415
12.902975611691314,353
12.902975611691314,401
12.902975611691314,437
12.424929729631714,336
12.424929729631714,455
12.424929729631714,418
12.424929729631714,466
12.424929729631714,509
12.424929729631714,486
12.424929729631714,434
12.424929729631714,482
12.424929729631714,477
12.424929729631714,372
12.424929729631714,442
12.424929729631714,512
12.424929729631714,407
12.424929729631714,453
12.424929729631714,412
12.037636892035172,483
12.037636892035172,402
12.037636892035172,452
12.037636892035172,376
12.037636892035172,458
12.037636892035172,464
12.037636892035172,448
12.037636892035172,344
12.037636892035172,464
12.037636892035172,458
12.037636892035172,446
12.037636892035172,335
12.037636892035172,431
12.037636892035172,474
12.037636892035172,423
12.290118259793646,521
12.290118259793646,456
12.290118259793646,446
12.290118259793646,385
12.290118259793646,398
12.290118259793646,384
12.290118259793646,419
12.290118259793646,405
12.290118259793646,393
12.290118259793646,433
12.290118259793646,425
12.290118259793646,420
12.290118259793646,402
12.290118259793646,426
12.290118259793646,447
12.443785729573245,346
12.443785729573245,420
12.443785729573245,407
12.443785729573245,479
12.443785729573245,417
12.443785729573245,435
12.443785729573245,421
12.443785729573245,507
12.443785729573245,472
12.443785729573245,512
12.443785729573245,406
12.443785729573245,397
12.443785729573245,429
12.443785729573245,442
,481
