Humidity_pct,RUL_seconds
64.73120502102229,386
64.73120502102229,430
64.73120502102229,349
64.73120502102229,422
64.73120502102229,304
64.6442617828558,334
64.6442617828558,405
64.6442617828558,472
64.6442617828558,423
64.6442617828558,394
62.59353530061228,378
,337
62.59353530061228,310
62.59353530061228,364
62.59353530061228,354
61.22196363995042,310
61.22196363995042,368
61.22196363995042,411
61.22196363995042,350
61.22196363995042,373
64.14613356171071,353
64.14613356171071,366
64.14613356171071,406
64.14613356171071,339
64.14613356171071,429
63.88936411457167,350
63.88936411457167,423
63.88936411457167,385
63.88936411457167,355
63.88936411457167,436
64.36361529262436,435
64.36361529262436,306
64.36361529262436,386
64.36361529262436,342
64.36361529262436,420
59.36083713784317,362
59.36083713784317,346
59.36083713784317,324
59.36083713784317,357
59.36083713784317,400
64.74671466408971,466
64.74671466408971,428
64.74671466408971,357
64.74671466408971,415
64.74671466408971,349
63.71417723454288,342
63.71417723454288,349
63.71417723454288,412
63.71417723454288,375
63.71417723454288,473
65.96258872060233,378
65.96258872060233,344
65.96258872060233,412
65.96258872060233,458
65.96258872060233,469
67.95047178521925,408
67.95047178521925,400
67.95047178521925,423
67.95047178521925,328
67.95047178521925,407
65.17360261848009,350
65.17360261848009,428
65.17360261848009,371
65.17360261848009,371
65.17360261848009,348
64.47821404491827,328
64.47821404491827,410
64.47821404491827,393
64.47821404491827,392
64.47821404491827,336
66.07531478684217,410
66.07531478684217,285
66.07531478684217,352
66.07531478684217,339
66.07531478684217,357
65.86383920582985,333
65.86383920582985,398
65.86383920582985,399
65.86383920582985,372
65.86383920582985,418
65.3412527697397,321
65.3412527697397,384
,358
65.3412527697397,429
65.3412527697397,367
64.46410811378952,441
64.46410811378952,396
64.46410811378952,332
64.46410811378952,384
64.46410811378952,421
62.88416327947149,345
62.88416327947149,443
62.88416327947149,386
62.88416327947149,339
62.88416327947149,366
62.58860975138624,369
62.58860975138624,371
62.58860975138624,411
62.58860975138624,422
62.58860975138624,463
63.13486607493598,325
63.13486607493598,295
63.13486607493598,398
63.13486607493598,419
63.13486607493598,411
65.9489577634143,366
65.9489577634143,429
65.9489577634143,410
65.9489577634143,265
65.9489577634143,381
66.17426172028438,436
66.17426172028438,369
66.17426172028438,389
66.17426172028438,411
66.17426172028438,426
62.19659058469716,379
62.19659058469716,331
62.19659058469716,384
62.19659058469716,339
62.19659058469716,376
62.81404363803913,373
62.81404363803913,344
62.81404363803913,335
62.81404363803913,409
62.81404363803913,326
61.326919097529775,411
61.326919097529775,420
61.326919097529775,380
61.326919097529775,329
61.326919097529775,396
61.17528950044436,100
61.17528950044436,337
61.17528950044436,424
61.17528950044436,424
61.17528950044436,433
57.92243240108183,465
57.92243240108183,467
57.92243240108183,401
57.92243240108183,431
57.92243240108183,420
61.90996876315141,380
61.90996876315141,399
61.90996876315141,426
61.90996876315141,404
61.90996876315141,404
62.28769311041393,401
62.28769311041393,396
62.28769311041393,455
62.28769311041393,380
62.28769311041393,380
64.69785143430292,419
64.69785143430292,408
64.69785143430292,460
64.69785143430292,385
64.69785143430292,404
63.99400952729203,410
63.99400952729203,433
63.99400952729203,392
63.99400952729203,464
63.99400952729203,368
63.04529367401428,468
63.04529367401428,417
63.04529367401428,362
63.04529367401428,399
63.04529367401428,346
67.94497906539117,360
67.94497906539117,376
67.94497906539117,430
67.94497906539117,425
67.94497906539117,391
61.6964806785652,438
61.6964806785652,345
61.6964806785652,354
61.6964806785652,334
61.6964806785652,453
59.15511830095549,486
,394
59.15511830095549,318
59.15511830095549,387
59.15511830095549,403
63.24906826977325,404
63.24906826977325,445
63.24906826977325,418
63.24906826977325,340
,374
64.49353026390042,354
64.49353026390042,356
64.49353026390042,315
64.49353026390042,326
64.49353026390042,397
60.13588527779816,399
60.13588527779816,378
60.13588527779816,402
60.13588527779816,365
60.13588527779816,325
57.97020925968271,430
57.97020925968271,376
57.97020925968271,380
57.97020925968271,459
57.97020925968271,388
58.87865012965607,393
58.87865012965607,449
58.87865012965607,365
58.87865012965607,322
58.87865012965607,358
63.80848900887588,372
63.80848900887588,386
63.80848900887588,349
63.80848900887588,363
63.80848900887588,343
63.86689701315724,369
63.86689701315724,332
63.86689701315724,336
63.86689701315724,446
63.86689701315724,321
66.20183059944118,341
66.20183059944118,463
66.20183059944118,482
66.20183059944118,450
66.20183059944118,446
64.3565949797377,352
64.3565949797377,434
64.3565949797377,429
64.3565949797377,363
64.3565949797377,366
65.49396160136689,403
65.49396160136689,395
65.49396160136689,378
65.49396160136689,384
65.49396160136689,282
60.32559983908609,369
60.32559983908609,437
60.32559983908609,78
60.32559983908609,328
60.32559983908609,403
60.021572873757975,376
60.021572873757975,356
60.021572873757975,388
60.021572873757975,444
60.021572873757975,443
57.03205518674782,378
57.03205518674782,396
57.03205518674782,336
57.03205518674782,404
57.03205518674782,379
62.03728196349992,366
62.03728196349992,289
62.03728196349992,399
62.03728196349992,347
62.03728196349992,393
63.24849883599646,383
63.24849883599646,350
63.24849883599646,379
63.24849883599646,405
63.24849883599646,420
58.546528557810326,376
,358
58.546528557810326,335
58.546528557810326,417
58.546528557810326,355
58.0079542124754,409
58.0079542124754,367
58.0079542124754,374
58.0079542124754,466
58.0079542124754,515
59.88871112355549,382
59.88871112355549,413
59.88871112355549,355
59.88871112355549,334
59.88871112355549,419
63.54556513469503,360
63.54556513469503,390
63.54556513469503,392
63.54556513469503,444
63.54556513469503,500
66.74245185944478,378
66.74245185944478,384
66.74245185944478,405
66.74245185944478,398
66.74245185944478,346
66.20455703530078,364
66.20455703530078,398
66.20455703530078,372
66.20455703530078,365
66.20455703530078,328
65.99719753208704,417
65.99719753208704,456
65.99719753208704,373
65.99719753208704,461
65.99719753208704,346
62.57320770299631,419
62.57320770299631,483
62.57320770299631,396
62.57320770299631,400
62.57320770299631,352
63.90538803896739,369
63.90538803896739,391
63.90538803896739,380
63.90538803896739,400
63.90538803896739,371
64.07405783682847,398
64.07405783682847,434
64.07405783682847,453
64.07405783682847,382
64.07405783682847,399
62.236777577671845,371
62.236777577671845,312
62.236777577671845,373
62.236777577671845,377
62.236777577671845,379
60.61430097159335,416
60.61430097159335,358
60.61430097159335,372
60.61430097159335,408
60.61430097159335,324
60.95695355899535,464
60.95695355899535,423
60.95695355899535,337
60.95695355899535,362
60.95695355899535,452
62.02532588747727,471
62.02532588747727,301
62.02532588747727,381
62.02532588747727,390
62.02532588747727,347
65.4271053944912,356
65.4271053944912,372
65.4271053944912,387
65.4271053944912,441
65.4271053944912,472
65.58912300790884,460
65.58912300790884,336
65.58912300790884,328
65.58912300790884,368
65.58912300790884,335
62.58438275160552,391
62.58438275160552,382
62.58438275160552,266
62.58438275160552,401
62.58438275160552,347
63.45512393107067,405
63.45512393107067,326
63.45512393107067,321
63.45512393107067,479
63.45512393107067,426
65.24402459062003,437
65.24402459062003,440
65.24402459062003,374
65.24402459062003,414
65.24402459062003,450
61.58366798425689,464
61.58366798425689,404
61.58366798425689,370
61.58366798425689,421
61.58366798425689,423
61.019842352601344,430
61.019842352601344,394
61.019842352601344,430
61.019842352601344,433
61.019842352601344,456
69.27263963955347,451
69.27263963955347,295
69.27263963955347,439
69.27263963955347,426
69.27263963955347,400
67.4034473378771,433
67.4034473378771,421
67.4034473378771,314
67.4034473378771,349
67.4034473378771,373
66.31719987899905,413
66.31719987899905,451
66.31719987899905,376
66.31719987899905,441
66.31719987899905,415
63.19120404266713,389
63.19120404266713,302
63.19120404266713,412
63.19120404266713,324
63.19120404266713,372
60.67394747357762,347
60.67394747357762,384
60.67394747357762,416
60.67394747357762,440
60.67394747357762,375
63.8424811515346,325
63.8424811515346,366
63.8424811515346,455
63.8424811515346,400
63.8424811515346,445
59.244935782722486,350
59.244935782722486,326
59.244935782722486,433
59.244935782722486,397
59.244935782722486,428
59.97719334504842,402
59.97719334504842,438
59.97719334504842,376
59.97719334504842,452
59.97719334504842,399
62.56549018343177,444
62.56549018343177,428
62.56549018343177,401
62.56549018343177,449
62.56549018343177,415
61.856489317822906,436
61.856489317822906,392
61.856489317822906,392
61.856489317822906,390
61.856489317822906,455
62.74112007571328,406
62.74112007571328,401
62.74112007571328,483
62.74112007571328,366
62.74112007571328,381
64.3333057806689,383
64.3333057806689,442
64.3333057806689,457
64.3333057806689,390
64.3333057806689,475
60.78702467616963,460
60.78702467616963,363
60.78702467616963,302
60.78702467616963,378
60.78702467616963,427
60.94736123440666,367
60.94736123440666,368
60.94736123440666,400
,395
60.94736123440666,499
61.79718208307504,420
61.79718208307504,406
61.79718208307504,368
61.79718208307504,471
61.79718208307504,349
62.585670552740254,357
62.585670552740254,452
62.585670552740254,416
62.585670552740254,370
62.585670552740254,358
61.29302119979893,365
61.29302119979893,405
61.29302119979893,365
61.29302119979893,343
61.29302119979893,327
63.70293010480403,363
63.70293010480403,389
63.70293010480403,403
63.70293010480403,426
63.70293010480403,451
61.53035040371514,399
61.53035040371514,447
61.53035040371514,401
61.53035040371514,426
61.53035040371514,466
61.15678495221243,398
61.15678495221243,359
61.15678495221243,360
61.15678495221243,400
61.15678495221243,454
66.73124348924799,108
66.73124348924799,480
66.73124348924799,386
66.73124348924799,516
66.73124348924799,469
63.58092268773383,418
63.58092268773383,415
63.58092268773383,482
63.58092268773383,377
63.58092268773383,415
65.27787411238425,418
65.27787411238425,439
65.27787411238425,322
65.27787411238425,431
65.27787411238425,434
65.7997932585454,422
65.7997932585454,379
65.7997932585454,431
65.7997932585454,410
65.7997932585454,390
68.40625047454255,370
68.40625047454255,440
68.40625047454255,403
68.40625047454255,421
68.40625047454255,436
65.94248397620984,364
65.94248397620984,439
65.94248397620984,407
65.94248397620984,390
65.94248397620984,518
65.99615061370494,449
65.99615061370494,399
65.99615061370494,453
65.99615061370494,391
65.99615061370494,482
67.59920173631009,393
67.59920173631009,425
67.59920173631009,469
67.59920173631009,412
67.59920173631009,506
67.57663864845897,353
67.57663864845897,400
67.57663864845897,386
67.57663864845897,382
67.57663864845897,441
62.64237674833597,390
62.64237674833597,412
62.64237674833597,418
62.64237674833597,368
62.64237674833597,267
62.746942250492495,415
62.746942250492495,374
62.746942250492495,396
62.746942250492495,448
62.746942250492495,374
67.50429281269001,360
67.50429281269001,418
67.50429281269001,441
67.50429281269001,469
67.50429281269001,419
64.8624473643563,436
64.8624473643563,428
64.8624473643563,328
64.8624473643563,423
64.8624473643563,363
65.14391314204809,403
65.14391314204809,338
65.14391314204809,442
65.14391314204809,341
65.14391314204809,49
66.01195736108323,374
66.01195736108323,399
66.01195736108323,424
66.01195736108323,339
66.01195736108323,439
59.95430023075141,493
59.95430023075141,407
59.95430023075141,423
59.95430023075141,440
59.95430023075141,420
64.27572707353501,484
64.27572707353501,364
64.27572707353501,396
64.27572707353501,366
64.27572707353501,391
62.95404764519728,414
62.95404764519728,431
62.95404764519728,460
62.95404764519728,398
62.95404764519728,419
63.18259305098848,445
63.18259305098848,460
63.18259305098848,424
63.18259305098848,321
63.18259305098848,316
63.18742109234192,375
63.18742109234192,449
63.18742109234192,471
63.18742109234192,489
63.18742109234192,388
66.04761875149451,478
66.04761875149451,448
66.04761875149451,356
66.04761875149451,357
66.04761875149451,452
66.75422153223059,422
66.75422153223059,451
66.75422153223059,345
66.75422153223059,361
66.75422153223059,378
67.55635636501849,383
67.55635636501849,422
67.55635636501849,408
67.55635636501849,368
67.55635636501849,388
66.50104258852042,406
66.50104258852042,441
66.50104258852042,355
66.50104258852042,400
66.50104258852042,415
65.74793634891672,398
65.74793634891672,350
65.74793634891672,427
65.74793634891672,428
65.74793634891672,407
65.57662357066532,348
65.57662357066532,427
65.57662357066532,436
65.57662357066532,427
65.57662357066532,440
62.01481581429721,387
62.01481581429721,378
62.01481581429721,457
62.01481581429721,383
62.01481581429721,386
66.78219902971753,418
66.78219902971753,438
66.78219902971753,454
66.78219902971753,411
66.78219902971753,419
65.5662032511426,393
65.5662032511426,384
65.5662032511426,381
65.5662032511426,364
65.5662032511426,411
64.13813045116552,320
64.13813045116552,442
64.13813045116552,468
64.13813045116552,376
64.13813045116552,443
64.70722286427362,426
64.70722286427362,405
64.70722286427362,473
64.70722286427362,490
64.70722286427362,410
64.4591225395383,450
64.4591225395383,359
64.4591225395383,368
64.4591225395383,433
64.4591225395383,468
67.6160661434274,348
67.6160661434274,348
67.6160661434274,407
67.6160661434274,431
67.6160661434274,415
67.20885281227642,368
67.20885281227642,467
67.20885281227642,398
67.20885281227642,340
67.20885281227642,414
71.62036163779574,454
71.62036163779574,372
71.62036163779574,497
71.62036163779574,358
71.62036163779574,413
63.83772987933946,386
63.83772987933946,384
63.83772987933946,473
63.83772987933946,459
63.83772987933946,434
63.68316234413052,418
63.68316234413052,407
63.68316234413052,455
63.68316234413052,333
63.68316234413052,459
64.22182067246868,422
64.22182067246868,408
64.22182067246868,384
64.22182067246868,466
64.22182067246868,393
63.89850484160208,431
63.89850484160208,408
63.89850484160208,398
63.89850484160208,387
63.89850484160208,431
62.89841992841051,377
62.89841992841051,454
62.89841992841051,432
62.89841992841051,465
62.89841992841051,424
64.32246462980287,464
64.32246462980287,508
64.32246462980287,462
64.32246462980287,416
64.32246462980287,391
68.72931109382871,420
68.72931109382871,477
68.72931109382871,367
68.72931109382871,453
68.72931109382871,427
67.14720891726104,468
67.14720891726104,485
67.14720891726104,393
67.14720891726104,403
67.14720891726104,388
65.07817905375815,426
65.07817905375815,403
65.07817905375815,474
65.07817905375815,359
65.07817905375815,401
69.60764078365033,387
69.60764078365033,366
69.60764078365033,392
69.60764078365033,422
69.60764078365033,392
,318
64.45542373994216,427
64.45542373994216,378
64.45542373994216,384
64.45542373994216,425
65.77750816626701,487
65.77750816626701,414
65.77750816626701,359
65.77750816626701,393
65.77750816626701,329
64.20645223515051,447
64.20645223515051,392
64.20645223515051,414
64.20645223515051,441
64.20645223515051,482
63.38971924073874,534
63.38971924073874,420
63.38971924073874,446
63.38971924073874,462
63.38971924073874,507
65.86515833234051,442
65.86515833234051,322
65.86515833234051,410
65.86515833234051,369
65.86515833234051,519
64.69149504130897,364
64.69149504130897,420
64.69149504130897,453
64.69149504130897,427
64.69149504130897,458
66.83062051326073,458
66.83062051326073,390
66.83062051326073,429
66.83062051326073,494
66.83062051326073,444
65.92810611954984,455
65.92810611954984,407
65.92810611954984,423
65.92810611954984,449
65.92810611954984,402
64.7725057847263,445
64.7725057847263,448
64.7725057847263,436
64.7725057847263,419
64.7725057847263,446
62.52383478106257,413
62.52383478106257,431
62.52383478106257,419
62.52383478106257,445
62.52383478106257,428
71.47664272637321,452
71.47664272637321,469
71.47664272637321,406
71.47664272637321,407
71.47664272637321,414
69.01565290314728,362
69.01565290314728,440
69.01565290314728,360
69.01565290314728,411
69.01565290314728,366
68.36204811580882,414
68.36204811580882,400
68.36204811580882,413
68.36204811580882,349
68.36204811580882,471
61.90488095723609,410
61.90488095723609,462
61.90488095723609,411
61.90488095723609,348
61.90488095723609,422
67.11240600384782,406
67.11240600384782,435
67.11240600384782,366
67.11240600384782,454
67.11240600384782,403
71.22702043961915,453
71.22702043961915,483
71.22702043961915,470
71.22702043961915,395
71.22702043961915,451
71.258970093436,416
71.258970093436,416
71.258970093436,431
71.258970093436,424
71.258970093436,34
70.1568916495195,474
70.1568916495195,359
70.1568916495195,456
70.1568916495195,440
70.1568916495195,416
67.19963405869552,389
67.19963405869552,446
67.19963405869552,414
,384
67.19963405869552,429
69.04554092674361,414
69.04554092674361,418
69.04554092674361,441
69.04554092674361,79
69.04554092674361,346
64.95547174634459,409
64.95547174634459,396
64.95547174634459,447
64.95547174634459,361
64.95547174634459,422
65.82974594244206,483
65.82974594244206,377
65.82974594244206,401
65.82974594244206,355
65.82974594244206,414
67.14174033762353,436
67.14174033762353,361
67.14174033762353,380
67.14174033762353,350
67.14174033762353,433
66.09956248153975,461
66.09956248153975,490
66.09956248153975,401
66.09956248153975,384
66.09956248153975,389
66.59099528181926,459
66.59099528181926,384
66.59099528181926,405
66.59099528181926,437
66.59099528181926,563
68.22773912695912,409
68.22773912695912,396
68.22773912695912,409
68.22773912695912,461
68.22773912695912,392
71.13357054698764,475
71.13357054698764,359
71.13357054698764,365
71.13357054698764,460
71.13357054698764,395
70.902916875949,438
70.902916875949,440
70.902916875949,392
70.902916875949,445
70.902916875949,380
71.12217313373968,390
71.12217313373968,466
71.12217313373968,410
71.12217313373968,469
71.12217313373968,392
71.76787597938208,401
71.76787597938208,441
71.76787597938208,363
71.76787597938208,416
71.76787597938208,424
71.77778275713484,461
71.77778275713484,498
71.77778275713484,476
71.77778275713484,461
71.77778275713484,455
68.44943012575605,423
68.44943012575605,405
68.44943012575605,392
68.44943012575605,426
68.44943012575605,415
66.84731386730627,399
66.84731386730627,391
66.84731386730627,474
66.84731386730627,445
66.84731386730627,391
63.2190469765612,394
63.2190469765612,396
63.2190469765612,466
63.2190469765612,347
63.2190469765612,392
65.02557306895626,466
65.02557306895626,439
65.02557306895626,448
65.02557306895626,361
65.02557306895626,405
58.87298457870872,479
58.87298457870872,406
58.87298457870872,367
58.87298457870872,385
58.87298457870872,406
59.99135938420806,496
59.99135938420806,442
59.99135938420806,403
59.99135938420806,424
59.99135938420806,441
61.34196155443142,440
61.34196155443142,411
61.34196155443142,422
61.34196155443142,394
,481
67.18469228683584,386
67.18469228683584,423
67.18469228683584,384
67.18469228683584,479
67.18469228683584,447
69.27282286807613,415
69.27282286807613,396
69.27282286807613,429
69.27282286807613,491
69.27282286807613,497
70.89792449774886,459
70.89792449774886,397
70.89792449774886,399
70.89792449774886,439
70.89792449774886,486
68.87200432598074,438
68.87200432598074,457
68.87200432598074,404
,399
68.87200432598074,392
65.20141795401047,435
65.20141795401047,445
65.20141795401047,439
65.20141795401047,495
65.20141795401047,426
68.99331292703258,426
68.99331292703258,341
68.99331292703258,365
68.99331292703258,452
68.99331292703258,413
69.06114394501058,410
69.06114394501058,393
69.06114394501058,384
69.06114394501058,403
69.06114394501058,462
67.89862396718738,471
67.89862396718738,415
67.89862396718738,434
67.89862396718738,487
67.89862396718738,429
68.5877171004125,401
68.5877171004125,426
68.5877171004125,431
68.5877171004125,398
68.5877171004125,421
71.94501806333638,420
71.94501806333638,377
71.94501806333638,385
71.94501806333638,385
71.94501806333638,397
70.88501676280202,439
70.88501676280202,496
70.88501676280202,420
70.88501676280202,398
70.88501676280202,405
68.69030493366469,354
68.69030493366469,397
68.69030493366469,463
68.69030493366469,376
68.69030493366469,429
68.78016198449436,379
68.78016198449436,421
68.78016198449436,426
68.78016198449436,434
68.78016198449436,418
74.01144793187862,447
74.01144793187862,481
74.01144793187862,426
74.01144793187862,442
74.01144793187862,468
69.47666782752411,382
69.47666782752411,384
69.47666782752411,493
69.47666782752411,407
69.47666782752411,433
65.19930293286889,427
65.19930293286889,473
65.19930293286889,429
65.19930293286889,417
65.19930293286889,406
67.11930930443124,455
67.11930930443124,408
67.11930930443124,395
67.11930930443124,50
67.11930930443124,398
66.18410756053876,406
66.18410756053876,516
66.18410756053876,494
66.18410756053876,424
66.18410756053876,451
62.76213164416346,488
62.76213164416346,464
62.76213164416346,449
62.76213164416346,524
62.76213164416346,442
65.17906479018451,472
65.17906479018451,408
65.17906479018451,363
65.17906479018451,468
65.17906479018451,381
63.224761073050175,429
63.224761073050175,403
63.224761073050175,422
63.224761073050175,441
63.224761073050175,370
62.65058413039086,408
62.65058413039086,402
62.65058413039086,442
62.65058413039086,425
62.65058413039086,456
59.73642662475809,459
59.73642662475809,450
59.73642662475809,507
59.73642662475809,411
59.73642662475809,428
61.26493487405519,515
61.26493487405519,470
61.26493487405519,412
61.26493487405519,486
61.26493487405519,489
,359
67.05908373552461,459
67.05908373552461,489
67.05908373552461,432
67.05908373552461,417
68.7031207144478,435
68.7031207144478,453
68.7031207144478,393
68.7031207144478,412
68.7031207144478,464
70.5158085287455,444
70.5158085287455,405
70.5158085287455,458
70.5158085287455,386
70.5158085287455,417
65.27103032410885,373
65.27103032410885,353
65.27103032410885,540
65.27103032410885,395
65.27103032410885,381
70.51213294150385,442
70.51213294150385,441
70.51213294150385,431
70.51213294150385,494
70.51213294150385,451
70.10823085277794,469
70.10823085277794,368
70.10823085277794,130
70.10823085277794,485
70.10823085277794,420
71.51542803782107,412
71.51542803782107,424
71.51542803782107,402
71.51542803782107,442
71.51542803782107,513
70.60397415395302,474
70.60397415395302,454
70.60397415395302,399
70.60397415395302,407
70.60397415395302,428
74.15620522678806,450
74.15620522678806,332
74.15620522678806,337
74.15620522678806,377
74.15620522678806,453
73.3340510997121,381
73.3340510997121,414
73.3340510997121,388
73.3340510997121,410
73.3340510997121,423
67.6819059048908,449
67.6819059048908,461
67.6819059048908,475
67.6819059048908,416
67.6819059048908,392
70.41748116601443,465
70.41748116601443,486
70.41748116601443,437
70.41748116601443,434
70.41748116601443,497
72.59095887173666,389
72.59095887173666,421
72.59095887173666,509
72.59095887173666,464
72.59095887173666,407
70.83449443976764,457
70.83449443976764,447
70.83449443976764,436
70.83449443976764,439
70.83449443976764,449
71.56303523093294,363
71.56303523093294,398
71.56303523093294,478
71.56303523093294,326
71.56303523093294,449
72.11777160162184,408
72.11777160162184,356
72.11777160162184,486
72.11777160162184,467
72.11777160162184,352
66.8209770277683,382
,437
66.8209770277683,489
66.8209770277683,412
66.8209770277683,375
67.88130546048342,425
67.88130546048342,454
,416
67.88130546048342,445
67.88130546048342,380
66.64275914435926,397
66.64275914435926,438
66.64275914435926,418
66.64275914435926,427
66.64275914435926,427
69.14201387183593,461
69.14201387183593,529
69.14201387183593,497
69.14201387183593,420
69.14201387183593,485
72.51463425334963,498
72.51463425334963,356
72.51463425334963,442
72.51463425334963,445
72.51463425334963,455
69.67003686673743,464
69.67003686673743,406
69.67003686673743,411
69.67003686673743,486
,408
69.79322800926795,365
69.79322800926795,377
69.79322800926795,428
69.79322800926795,471
69.79322800926795,450
73.70761781586805,432
73.70761781586805,462
73.70761781586805,443
73.70761781586805,60
73.70761781586805,441
69.7563220533321,376
69.7563220533321,442
69.7563220533321,413
69.7563220533321,424
69.7563220533321,416
71.47917445413407,426
71.47917445413407,451
,400
71.47917445413407,453
71.47917445413407,369
69.91921947111086,405
69.91921947111086,439
69.91921947111086,381
69.91921947111086,425
69.91921947111086,443
68.03294641554675,467
68.03294641554675,458
68.03294641554675,465
68.03294641554675,400
68.03294641554675,438
67.95964807906128,430
67.95964807906128,387
67.95964807906128,435
67.95964807906128,450
67.95964807906128,436
67.57426647654299,427
67.57426647654299,415
67.57426647654299,353
67.57426647654299,401
67.57426647654299,437
64.74761384963814,336
64.74761384963814,455
64.74761384963814,418
,466
64.74761384963814,509
67.58941518115435,486
67.58941518115435,434
67.58941518115435,482
67.58941518115435,477
67.58941518115435,372
65.70203149514255,442
65.70203149514255,512
65.70203149514255,407
65.70203149514255,453
65.70203149514255,412
64.74248607276215,483
64.74248607276215,402
64.74248607276215,452
64.74248607276215,376
64.74248607276215,458
68.07314947292002,464
68.07314947292002,448
68.07314947292002,344
68.07314947292002,464
68.07314947292002,458
69.8751096887952,446
69.8751096887952,335
69.8751096887952,431
69.8751096887952,474
69.8751096887952,423
70.44478034666865,521
,456
70.44478034666865,446
70.44478034666865,385
70.44478034666865,398
70.50587601628848,384
70.50587601628848,419
70.50587601628848,405
70.50587601628848,393
70.50587601628848,433
66.79131847389287,425
66.79131847389287,420
66.79131847389287,402
66.79131847389287,426
66.79131847389287,447
66.80746551604459,346
66.80746551604459,420
66.80746551604459,407
66.80746551604459,479
66.80746551604459,417
67.70155059158472,435
67.70155059158472,421
67.70155059158472,507
67.70155059158472,472
67.70155059158472,512
69.53195125983677,406
69.53195125983677,397
69.53195125983677,429
69.53195125983677,442
69.53195125983677,481
68.15125447408562,409
68.15125447408562,458
